mo,inflow,precip,evap,outlow,demand,storage,% full,% redu,deficit
1,6283.538236171036,911.9600721949828,0.9611289083404699,368.9595004132611,6079.194175317008,72971.61350733147,0.6353153844729416,1.0,0.0
2,4209.615250572367,2636.340162663415,1536.3024046008068,333.25374230875195,4771.696568194448,73176.31620546326,0.6370975949396621,0.85,15.0
3,10438.188767359237,1165.9733715578186,1334.7480577304668,368.9595004132611,5138.400436238865,77938.37034999773,0.6785576382949035,0.85,14.999999999999986
4,2105.9142267048574,863.9033644457813,98.14466109566274,595.0959684084856,3300.649623692978,76914.29768795124,0.5848169273100574,0.55,44.99999999999999
5,4906.549437055865,911.8975349668763,1670.645135970306,614.9325006887685,4066.6481659760466,76380.51885733886,0.5807583464614308,0.55,44.99999999999999
6,42.487929711745416,2079.2944780701364,1452.5629098301724,595.0959684084856,3240.450100370704,73214.19228651139,0.5566832208778347,0.55,44.99999999999999
7,4688.332114934303,1305.4695876707265,1512.670081020653,614.9325006887685,3399.9181932556094,73680.4732141514,0.5602285822418823,0.55,44.99999999999999
8,4131.4280475783125,1041.6897919339826,1349.0491383580083,614.9325006887685,3508.6321046484504,73380.97730996847,0.5579513687758397,0.55,44.99999999999999
9,1945.4272905371447,1088.6102885098371,785.2726540031581,357.05758104509135,4868.704925116943,70403.97972885026,0.6129607021141966,0.85,15.0
10,10534.063000106953,5002.436333249483,1431.4127301345434,368.9595004132611,7650.484696618397,76489.6221350405,0.6659443495795927,1.0,0.0
11,8835.732504650074,2068.048187235094,680.0978275565867,357.05758104509135,6264.844448254001,80091.40297006998,0.6973026636692781,1.0,0.0
12,1995.5127806374605,2849.7455105304543,3500.282108035157,368.9595004132611,6763.032864605909,74304.38678818358,0.6469189564462371,1.0,0.0
1,10868.988795895848,2289.233842653106,-1.5851643591595348,368.9595004132611,6858.361705961716,80236.87338471672,0.6985691779748916,1.0,0.0
2,5199.65020099833,2803.0005529255286,8220.545570607675,333.25374230875195,11094.683357718059,68591.0414680061,0.5971766524974481,0.85,14.999999999999986
3,1032.013246448793,2144.9619244549394,2432.5510805884696,368.9595004132611,5509.982558096468,63456.523499811636,0.5524738139516217,0.85,15.0
4,315.11920180978285,1019.201184987869,1239.3884605475178,595.0959684084856,2485.936658691905,60470.42279896138,0.45978612452400364,0.4,60.0
5,2205.134985092487,1156.4052185704277,519.5630930229818,614.9325006887685,2544.514054253226,60152.95335465932,0.4573722494641961,0.4,60.0
6,6511.213457096523,828.2452783968547,0.020716697887110058,595.0959684084856,2508.1789570622427,64389.1164479841,0.4895818640390237,0.4,60.0
7,8758.306723207099,2638.5221621742166,2294.3839021820822,614.9325006887685,2452.8078867122936,70423.82104378227,0.5354666670603926,0.4,60.0
8,3127.668963735859,1574.5475098702445,1828.5122476600664,614.9325006887685,3553.133705845647,69129.4590631939,0.5256250014784519,0.55,44.99999999999999
9,681.3047041667587,3218.482079421039,5717.547109106832,357.05758104509135,9101.100195041408,57853.54096158837,0.5036923654626301,0.85,15.0
